time ax ay az
618681398291870 -11.645867 2.695515 6.221339 
618681418316193 -11.665010 3.093022 6.055935 
618681438396245 -11.971591 3.320640 5.751748 
618681458420568 -11.782557 3.548257 5.567201 
618681478447599 -11.926127 3.481258 5.459524 
618681498471922 -12.750155 3.162414 4.968397 
618681518469110 -13.552649 2.625824 4.673781 
618681538493433 -13.555041 2.345564 4.803292 
618681558543641 -12.915560 2.365006 5.320441 
618681578567964 -12.110674 2.228316 5.790032 
618681598597912 -10.879268 2.443969 6.113363 
618681618622235 -9.168997 2.707479 5.878866 
618681638647860 -7.734201 3.138486 4.726423 
618681658672183 -5.884848 3.665505 3.967001 
618681678689005 -3.254538 4.252644 3.703491 
618681698713276 -0.940678 4.820341 2.908476 
618681718738172 0.434596 5.119743 1.466202 
618681738762495 0.980758 4.968696 0.395414 
618681758757599 1.809572 5.030910 0.838684 
618681778781922 2.698207 4.633402 1.710569 
618681798831558 3.019144 3.763910 1.684248 
618681818855880 4.490132 3.167200 1.902294 
618681838880985 6.581160 3.275176 2.656930 
618681858905255 8.425727 3.684648 2.680859 
618681878916245 9.621241 3.756732 1.976472 
618681898940568 10.653444 4.206882 1.411167 
618681918976297 12.031113 5.028517 2.189732 
618681939000620 13.638192 5.804688 3.267699 
618681959030203 14.828920 6.981060 3.234199 
618681979054526 14.199010 7.158129 2.352444 
618681999059005 13.367504 6.475576 2.268695 
618682019083328 12.586845 5.737689 2.515455 
618682039124630 12.045469 5.775975 2.120340 
618682059148953 12.364014 6.312565 1.643570 
