r0,p0,y0,r1,p1,y1,r2,p2,y2,r3,p3,y3,r4,p4,y4,r5,p5,y5,r6,p6,y6,r7,p7,y7,r8,p8,y8,r9,p9,y9,r10,p10,y10,r11,p11,y11,r12,p12,y12,r13,p13,y13,r14,p14,y14,r15,p15,y15,r16,p16,y16,r17,p17,y17,r18,p18,y18,r19,p19,y19,target
-1.217331,-0.804831,-0.924001,-1.217354,-0.804750,-0.924018,-1.217377,-0.804669,-0.924059,-1.217414,-0.804594,-0.924099,-1.217466,-0.804535,-0.924142,-1.217566,-0.804483,-0.924236,-1.217689,-0.804438,-0.924345,-1.217813,-0.804396,-0.924443,-1.217937,-0.804350,-0.924544,-1.218037,-0.804303,-0.924643,-1.218106,-0.804227,-0.924743,-1.218134,-0.804135,-0.924807,-1.218115,-0.804058,-0.924776,-1.218064,-0.803985,-0.924748,-1.217962,-0.803928,-0.924633,-1.217812,-0.803900,-0.924511,-1.217623,-0.803901,-0.924320,-1.217396,-0.803924,-0.924113,-1.217130,-0.803957,-0.923907,-1.216885,-0.804015,-0.923642,1
-1.216364,-0.804318,-0.922662,-1.216344,-0.804335,-0.922568,-1.216331,-0.804332,-0.922446,-1.216368,-0.804307,-0.922362,-1.216406,-0.804283,-0.922278,-1.216451,-0.804242,-0.922199,-1.216481,-0.804199,-0.922128,-1.216482,-0.804157,-0.922044,-1.216470,-0.804133,-0.921975,-1.216414,-0.804129,-0.921877,-1.216304,-0.804150,-0.921755,-1.216148,-0.804194,-0.921609,-1.215972,-0.804261,-0.921489,-1.215735,-0.804353,-0.921354,-1.215459,-0.804465,-0.921211,-1.215165,-0.804575,-0.921095,-1.214845,-0.804691,-0.920931,-1.214545,-0.804828,-0.920754,-1.214244,-0.804975,-0.920573,-1.213953,-0.805141,-0.920360,1
-1.213625,-0.806019,-0.919850,-1.213756,-0.806152,-0.919942,-1.213916,-0.806281,-0.920079,-1.214080,-0.806407,-0.920227,-1.214226,-0.806538,-0.920356,-1.214395,-0.806666,-0.920497,-1.214543,-0.806771,-0.920631,-1.214687,-0.806873,-0.920758,-1.214838,-0.806954,-0.920864,-1.214984,-0.807023,-0.920960,-1.215096,-0.807078,-0.921011,-1.215160,-0.807115,-0.921014,-1.215150,-0.807141,-0.920891,-1.215120,-0.807151,-0.920780,-1.215059,-0.807151,-0.920628,-1.215017,-0.807144,-0.920475,-1.215000,-0.807133,-0.920346,-1.214988,-0.807105,-0.920230,-1.214981,-0.807075,-0.920146,-1.214936,-0.807058,-0.920036,1
-1.214162,-0.807086,-0.919518,-1.213938,-0.807117,-0.919394,-1.213706,-0.807157,-0.919222,-1.213510,-0.807188,-0.919038,-1.213357,-0.807214,-0.918902,-1.213257,-0.807223,-0.918839,-1.213196,-0.807240,-0.918802,-1.213117,-0.807245,-0.918688,-1.213051,-0.807255,-0.918639,-1.213022,-0.807251,-0.918564,-1.213020,-0.807249,-0.918608,-1.213066,-0.807234,-0.918690,-1.213162,-0.807215,-0.918870,-1.213267,-0.807196,-0.918975,-1.213368,-0.807188,-0.919191,-1.213455,-0.807182,-0.919411,-1.213564,-0.807188,-0.919623,-1.213685,-0.807201,-0.919770,-1.213824,-0.807212,-0.919976,-1.213962,-0.807247,-0.920105,1
-1.215088,-0.807625,-0.921217,-1.215259,-0.807705,-0.921417,-1.215401,-0.807757,-0.921561,-1.215543,-0.807792,-0.921751,-1.215663,-0.807803,-0.921851,-1.215765,-0.807804,-0.921978,-1.215834,-0.807806,-0.922004,-1.215903,-0.807796,-0.922025,-1.215955,-0.807763,-0.921974,-1.216006,-0.807733,-0.921919,-1.216063,-0.807712,-0.921810,-1.216088,-0.807670,-0.921739,-1.216112,-0.807641,-0.921650,-1.216096,-0.807593,-0.921584,-1.216074,-0.807545,-0.921507,-1.216006,-0.807513,-0.921393,-1.215930,-0.807503,-0.921311,-1.215863,-0.807501,-0.921190,-1.215816,-0.807518,-0.921157,-1.215803,-0.807540,-0.921120,1
-1.216289,-0.807730,-0.921580,-1.216430,-0.807802,-0.921650,-1.216571,-0.807872,-0.921742,-1.216720,-0.807942,-0.921848,-1.216881,-0.808008,-0.921997,-1.217021,-0.808080,-0.922116,-1.217144,-0.808159,-0.922211,-1.217256,-0.808249,-0.922311,-1.217361,-0.808364,-0.922393,-1.217463,-0.808473,-0.922489,-1.217558,-0.808595,-0.922608,-1.217680,-0.808704,-0.922749,-1.217818,-0.808812,-0.922904,-1.217953,-0.808920,-0.923012,-1.218100,-0.809041,-0.923150,-1.218219,-0.809180,-0.923213,-1.218340,-0.809305,-0.923352,-1.218452,-0.809421,-0.923409,-1.218571,-0.809536,-0.923558,-1.218680,-0.809651,-0.923616,1
-1.218882,-0.809921,-0.924022,-1.218850,-0.809928,-0.924041,-1.218774,-0.809931,-0.923965,-1.218657,-0.809920,-0.923926,-1.218554,-0.809916,-0.923787,-1.218460,-0.809900,-0.923699,-1.218395,-0.809880,-0.923561,-1.218309,-0.809844,-0.923476,-1.218219,-0.809815,-0.923360,-1.218095,-0.809783,-0.923325,-1.217964,-0.809749,-0.923233,-1.217826,-0.809720,-0.923225,-1.217702,-0.809696,-0.923151,-1.217585,-0.809668,-0.923161,-1.217510,-0.809649,-0.923143,-1.217446,-0.809631,-0.923173,-1.217413,-0.809616,-0.923172,-1.217409,-0.809586,-0.923259,-1.217441,-0.809539,-0.923294,-1.217525,-0.809490,-0.923410,1
-1.218362,-0.809111,-0.924046,-1.218454,-0.809041,-0.924129,-1.218484,-0.808974,-0.924267,-1.218473,-0.808913,-0.924304,-1.218442,-0.808866,-0.924441,-1.218417,-0.808838,-0.924477,-1.218385,-0.808821,-0.924559,-1.218325,-0.808817,-0.924556,-1.218265,-0.808813,-0.924620,-1.218211,-0.808810,-0.924603,-1.218182,-0.808805,-0.924644,-1.218254,-0.808797,-0.924713,-1.218368,-0.808796,-0.924866,-1.218463,-0.808813,-0.924954,-1.218572,-0.808836,-0.925138,-1.218673,-0.808847,-0.925254,-1.218729,-0.808860,-0.925376,-1.218729,-0.808877,-0.925395,-1.218673,-0.808899,-0.925403,-1.218569,-0.808929,-0.925294,1
-1.218212,-0.808981,-0.924725,-1.218186,-0.809008,-0.924680,-1.218177,-0.809055,-0.924622,-1.218185,-0.809114,-0.924672,-1.218178,-0.809169,-0.924703,-1.218169,-0.809226,-0.924815,-1.218155,-0.809279,-0.924850,-1.218136,-0.809319,-0.924939,-1.218145,-0.809332,-0.924976,-1.218179,-0.809311,-0.925076,-1.218211,-0.809271,-0.925094,-1.218222,-0.809206,-0.925134,-1.218238,-0.809108,-0.925094,-1.218264,-0.808997,-0.925122,-1.218309,-0.808839,-0.925091,-1.218381,-0.808677,-0.925104,-1.218436,-0.808504,-0.925088,-1.218421,-0.808354,-0.924996,-1.218357,-0.808213,-0.924894,-1.218265,-0.808097,-0.924786,1
-1.217224,-0.807953,-0.924089,-1.217037,-0.808024,-0.923983,-1.216882,-0.808121,-0.923944,-1.216736,-0.808220,-0.923904,-1.216648,-0.808334,-0.923963,-1.216572,-0.808438,-0.923998,-1.216523,-0.808543,-0.924072,-1.216509,-0.808651,-0.924148,-1.216517,-0.808751,-0.924233,-1.216558,-0.808846,-0.924316,-1.216652,-0.808933,-0.924440,-1.216824,-0.809021,-0.924598,-1.217013,-0.809093,-0.924786,-1.217192,-0.809169,-0.924913,-1.217367,-0.809242,-0.925022,-1.217550,-0.809280,-0.925122,-1.217749,-0.809321,-0.925204,-1.217944,-0.809340,-0.925264,-1.218120,-0.809370,-0.925315,-1.218306,-0.809394,-0.925350,1
-1.219141,-0.809500,-0.925596,-1.219230,-0.809535,-0.925665,-1.219296,-0.809576,-0.925739,-1.219358,-0.809633,-0.925858,-1.219404,-0.809710,-0.925959,-1.219388,-0.809813,-0.926041,-1.219355,-0.809938,-0.926085,-1.219301,-0.810045,-0.926099,-1.219221,-0.810163,-0.926061,-1.219151,-0.810275,-0.926021,-1.219077,-0.810375,-0.925940,-1.219028,-0.810469,-0.925858,-1.219013,-0.810548,-0.925769,-1.219005,-0.810612,-0.925697,-1.218996,-0.810663,-0.925585,-1.218992,-0.810699,-0.925535,-1.218988,-0.810734,-0.925453,-1.218996,-0.810751,-0.925425,-1.219047,-0.810783,-0.925404,-1.219126,-0.810823,-0.925443,1
-1.220356,-0.811101,-0.926313,-1.220703,-0.811148,-0.926563,-1.221061,-0.811192,-0.926844,-1.221412,-0.811231,-0.927111,-1.221707,-0.811250,-0.927338,-1.221962,-0.811259,-0.927586,-1.222172,-0.811271,-0.927779,-1.222316,-0.811288,-0.927951,-1.222388,-0.811308,-0.928083,-1.222379,-0.811339,-0.928147,-1.222272,-0.811366,-0.928102,-1.222064,-0.811387,-0.927978,-1.221834,-0.811424,-0.927782,-1.221564,-0.811458,-0.927522,-1.221246,-0.811479,-0.927078,-1.220916,-0.811497,-0.926705,-1.220603,-0.811506,-0.926324,-1.220304,-0.811504,-0.925955,-1.220049,-0.811498,-0.925599,-1.219850,-0.811474,-0.925348,1
-1.218834,-0.811192,-0.924182,-1.218748,-0.811098,-0.924071,-1.218709,-0.811007,-0.923960,-1.218686,-0.810919,-0.923848,-1.218674,-0.810851,-0.923658,-1.218697,-0.810791,-0.923542,-1.218741,-0.810736,-0.923436,-1.218812,-0.810688,-0.923385,-1.218902,-0.810650,-0.923328,-1.218981,-0.810627,-0.923344,-1.219026,-0.810619,-0.923288,-1.219070,-0.810627,-0.923342,-1.219102,-0.810649,-0.923326,-1.219140,-0.810687,-0.923418,-1.219159,-0.810738,-0.923424,-1.219166,-0.810797,-0.923507,-1.219158,-0.810880,-0.923571,-1.219111,-0.810972,-0.923599,-1.219042,-0.811083,-0.923608,-1.218944,-0.811196,-0.923585,1
-2.267081,-0.017320,-1.088057,-2.268660,-0.017971,-1.088292,-2.269682,-0.018513,-1.092396,-2.270515,-0.019016,-1.092407,-2.271441,-0.019497,-1.093602,-2.272437,-0.020006,-1.093617,-2.273258,-0.020579,-1.094668,-2.274078,-0.021209,-1.094979,-2.274826,-0.021570,-1.094938,-2.275544,-0.021771,-1.096521,-2.276222,-0.022099,-1.096471,-2.276747,-0.022469,-1.097462,-2.277100,-0.023082,-1.097147,-2.277374,-0.023842,-1.098347,-2.277665,-0.024339,-1.098128,-2.277905,-0.024529,-1.098276,-2.278172,-0.024609,-1.098330,-2.278456,-0.024596,-1.098428,-2.278606,-0.024606,-1.098497,-2.278603,-0.024685,-1.098966,2
-2.279119,-0.024688,-1.100357,-2.279349,-0.024586,-1.100484,-2.279568,-0.024450,-1.100901,-2.279798,-0.024262,-1.101051,-2.280062,-0.024036,-1.101498,-2.280347,-0.023823,-1.101650,-2.280607,-0.023547,-1.101856,-2.280877,-0.023272,-1.102017,-2.281106,-0.022956,-1.102274,-2.281330,-0.022622,-1.102471,-2.281448,-0.022237,-1.103377,-2.281500,-0.021884,-1.103575,-2.281532,-0.021549,-1.104385,-2.281582,-0.021182,-1.104663,-2.281653,-0.020733,-1.105102,-2.281687,-0.020252,-1.105510,-2.281698,-0.019748,-1.106615,-2.281688,-0.019299,-1.107043,-2.281677,-0.018904,-1.108487,-2.281644,-0.018578,-1.108861,2
-2.281912,-0.016614,-1.115135,-2.282018,-0.016350,-1.116009,-2.282106,-0.016099,-1.116267,-2.282212,-0.015874,-1.116821,-2.282390,-0.015683,-1.116978,-2.282630,-0.015503,-1.117130,-2.282903,-0.015314,-1.117225,-2.283188,-0.015167,-1.117594,-2.283493,-0.015044,-1.117591,-2.283778,-0.014952,-1.118292,-2.284033,-0.014873,-1.118217,-2.284259,-0.014843,-1.118542,-2.284462,-0.014910,-1.118334,-2.284616,-0.015013,-1.118591,-2.284731,-0.015154,-1.118319,-2.284823,-0.015321,-1.118305,-2.284912,-0.015527,-1.117996,-2.285030,-0.015760,-1.117807,-2.285153,-0.016012,-1.117473,-2.285319,-0.016281,-1.117572,2
-2.287119,-0.018341,-1.116933,-2.287468,-0.018705,-1.116619,-2.287800,-0.019075,-1.116370,-2.288088,-0.019420,-1.116039,-2.288342,-0.019760,-1.115997,-2.288565,-0.020075,-1.115626,-2.288738,-0.020380,-1.115573,-2.288881,-0.020654,-1.115155,-2.288983,-0.020878,-1.115027,-2.289055,-0.021075,-1.114623,-2.289090,-0.021241,-1.114341,-2.289087,-0.021395,-1.113968,-2.289064,-0.021538,-1.113967,-2.289007,-0.021647,-1.113660,-2.288920,-0.021722,-1.113650,-2.288782,-0.021792,-1.113453,-2.288654,-0.021850,-1.113606,-2.288541,-0.021896,-1.113521,-2.288455,-0.021913,-1.113747,-2.288411,-0.021903,-1.113788,2
-2.288564,-0.020983,-1.115475,-2.288552,-0.020715,-1.115867,-2.288537,-0.020421,-1.116209,-2.288503,-0.020089,-1.116688,-2.288443,-0.019729,-1.117029,-2.288385,-0.019378,-1.117385,-2.288337,-0.019019,-1.117668,-2.288320,-0.018642,-1.117813,-2.288339,-0.018268,-1.118066,-2.288372,-0.017904,-1.118387,-2.288406,-0.017579,-1.118589,-2.288467,-0.017264,-1.117776,-2.288533,-0.016956,-1.117991,-2.288591,-0.016654,-1.117180,-2.288624,-0.016386,-1.117393,-2.288661,-0.016168,-1.116400,-2.288697,-0.015976,-1.116609,-2.288770,-0.015794,-1.115841,-2.288871,-0.015616,-1.116082,-2.289003,-0.015427,-1.115604,2
-2.290230,-0.014555,-1.114197,-2.290387,-0.014458,-1.114325,-2.290568,-0.014391,-1.113567,-2.290795,-0.014361,-1.113615,-2.291092,-0.014359,-1.112886,-2.291420,-0.014390,-1.112871,-2.291765,-0.014426,-1.112170,-2.292087,-0.014476,-1.112126,-2.292398,-0.014501,-1.111389,-2.292724,-0.014528,-1.111346,-2.293035,-0.014558,-1.110681,-2.293309,-0.014615,-1.110599,-2.293534,-0.014683,-1.109750,-2.293750,-0.014748,-1.109671,-2.293930,-0.014788,-1.108977,-2.294075,-0.014797,-1.108936,-2.294182,-0.014810,-1.108265,-2.294284,-0.014818,-1.108217,-2.294404,-0.014815,-1.107567,-2.294533,-0.014798,-1.107514,2
-2.295162,-0.014463,-1.105650,-2.295230,-0.014379,-1.105073,-2.295314,-0.014299,-1.105092,-2.295392,-0.014193,-1.104568,-2.295471,-0.014046,-1.104645,-2.295560,-0.013881,-1.104235,-2.295650,-0.013734,-1.104344,-2.295751,-0.013591,-1.103781,-2.295853,-0.013473,-1.103889,-2.295932,-0.013363,-1.103526,-2.295994,-0.013254,-1.103627,-2.296048,-0.013138,-1.103204,-2.296115,-0.013017,-1.103307,-2.296190,-0.012885,-1.103411,-2.296269,-0.012767,-1.103500,-2.296353,-0.012666,-1.103584,-2.296444,-0.012581,-1.103646,-2.296565,-0.012509,-1.103689,-2.296726,-0.012428,-1.103732,-2.296955,-0.012354,-1.103774,2
-2.298496,-0.011658,-1.103990,-2.298773,-0.011533,-1.103998,-2.299055,-0.011413,-1.103998,-2.299352,-0.011321,-1.103985,-2.299649,-0.011232,-1.103953,-2.299955,-0.011155,-1.103914,-2.300260,-0.011090,-1.103864,-2.300590,-0.011043,-1.103806,-2.300943,-0.011036,-1.103727,-2.301324,-0.011054,-1.103639,-2.301686,-0.011106,-1.103536,-2.301991,-0.011146,-1.103466,-2.302294,-0.011190,-1.103413,-2.302608,-0.011241,-1.103356,-2.302891,-0.011286,-1.103310,-2.303145,-0.011327,-1.103268,-2.303346,-0.011372,-1.103207,-2.303506,-0.011406,-1.103156,-2.303605,-0.011424,-1.103109,-2.303689,-0.011413,-1.103074,2
-2.304587,-0.011629,-1.103253,-2.304823,-0.011724,-1.103316,-2.305115,-0.011809,-1.103395,-2.305443,-0.011886,-1.103477,-2.305713,-0.011941,-1.103549,-2.305929,-0.011990,-1.103596,-2.306127,-0.012020,-1.103598,-2.306338,-0.012050,-1.103585,-2.306559,-0.012063,-1.103566,-2.306795,-0.012039,-1.103561,-2.307010,-0.011974,-1.103582,-2.307217,-0.011898,-1.103619,-2.307484,-0.011802,-1.103698,-2.307776,-0.011700,-1.103819,-2.308053,-0.011581,-1.103984,-2.308295,-0.011442,-1.104199,-2.308501,-0.011280,-1.104462,-2.308699,-0.011090,-1.104771,-2.308908,-0.010851,-1.105132,-2.309097,-0.010582,-1.105516,2
-2.310226,-0.009034,-1.107523,-2.310419,-0.008793,-1.107758,-2.310642,-0.008568,-1.107967,-2.310835,-0.008369,-1.108140,-2.310968,-0.008185,-1.108278,-2.311070,-0.008008,-1.108394,-2.311106,-0.007841,-1.108480,-2.311099,-0.007677,-1.108534,-2.311063,-0.007537,-1.108561,-2.310981,-0.007402,-1.108581,-2.310899,-0.007279,-1.108594,-2.310863,-0.007185,-1.108606,-2.310869,-0.007126,-1.108616,-2.310880,-0.007107,-1.108606,-2.310935,-0.007118,-1.108600,-2.311056,-0.007179,-1.108576,-2.311228,-0.007285,-1.108538,-2.311443,-0.007420,-1.108498,-2.311672,-0.007571,-1.108449,-2.311917,-0.007723,-1.108393,2
-2.313267,-0.008682,-1.107576,-2.313461,-0.008781,-1.107391,-2.313666,-0.008856,-1.107208,-2.313881,-0.008942,-1.107007,-2.314095,-0.009043,-1.106780,-2.314318,-0.009133,-1.106557,-2.314539,-0.009208,-1.106343,-2.314785,-0.009254,-1.106161,-2.315066,-0.009273,-1.106009,-2.315349,-0.009294,-1.105866,-2.315605,-0.009303,-1.105736,-2.315816,-0.009297,-1.105603,-2.315952,-0.009244,-1.105476,-2.316125,-0.009200,-1.105346,-2.316358,-0.009155,-1.105231,-2.316688,-0.009145,-1.105133,-2.317078,-0.009162,-1.105035,-2.317476,-0.009237,-1.104932,-2.317860,-0.009355,-1.104819,-2.318264,-0.009491,-1.104710,2
-2.320804,-0.010373,-1.104321,-2.321271,-0.010514,-1.104264,-2.321740,-0.010621,-1.104207,-2.322214,-0.010724,-1.104141,-2.322730,-0.010849,-1.104058,-2.323245,-0.010996,-1.103937,-2.323713,-0.011130,-1.103806,-2.324162,-0.011259,-1.103657,-2.324577,-0.011366,-1.103514,-2.324945,-0.011468,-1.103376,-2.325218,-0.011583,-1.103218,-2.325406,-0.011690,-1.103058,-2.325502,-0.011804,-1.102899,-2.325458,-0.011899,-1.102751,-2.325316,-0.011975,-1.102622,-2.325110,-0.012044,-1.102514,-2.324879,-0.012115,-1.102430,-2.324681,-0.012172,-1.102385,-2.324566,-0.012198,-1.102387,-2.324512,-0.012221,-1.102401,2
-2.324641,-0.012208,-1.102644,-2.324579,-0.012141,-1.102668,-2.324494,-0.012064,-1.102704,-2.324417,-0.011985,-1.102731,-2.324325,-0.011872,-1.102773,-2.324229,-0.011756,-1.102829,-2.324136,-0.011623,-1.102913,-2.324033,-0.011471,-1.103014,-2.323950,-0.011336,-1.103126,-2.323883,-0.011239,-1.103223,-2.323872,-0.011166,-1.103330,-2.323904,-0.011116,-1.103437,-2.323962,-0.011085,-1.103538,-2.324002,-0.011066,-1.103640,-2.324001,-0.011050,-1.103737,-2.323954,-0.011026,-1.103823,-2.323889,-0.011009,-1.103898,-2.323758,-0.010995,-1.103939,-2.323581,-0.010993,-1.103955,-2.323368,-0.011006,-1.103927,2
-2.322122,-0.011222,-1.103531,-2.321827,-0.011241,-1.103441,-2.321533,-0.011255,-1.103343,-2.321251,-0.011242,-1.103271,-2.320968,-0.011197,-1.103213,-2.320709,-0.011148,-1.103153,-2.320458,-0.011115,-1.103076,-2.320223,-0.011110,-1.102983,-2.320015,-0.011122,-1.102887,-2.319861,-0.011151,-1.102816,-2.319744,-0.011178,-1.102761,-2.319661,-0.011197,-1.102731,-2.319588,-0.011203,-1.102720,-2.319510,-0.011201,-1.102732,-2.319419,-0.011199,-1.102734,-2.319362,-0.011213,-1.102713,-2.319330,-0.011239,-1.102675,-2.319379,-0.011274,-1.102643,-2.319465,-0.011303,-1.102614,-2.319596,-0.011351,-1.102590,2
-2.319928,-0.011376,-1.102805,-2.319894,-0.011377,-1.102851,-2.319859,-0.011398,-1.102882,-2.319837,-0.011427,-1.102908,-2.319823,-0.011463,-1.102921,-2.319817,-0.011495,-1.102935,-2.319817,-0.011530,-1.102929,-2.319812,-0.011573,-1.102908,-2.319767,-0.011600,-1.102877,-2.319666,-0.011611,-1.102825,-2.319581,-0.011633,-1.102764,-2.319499,-0.011647,-1.102694,-2.319421,-0.011664,-1.102618,-2.319342,-0.011684,-1.102533,-2.319308,-0.011731,-1.102442,-2.319270,-0.011796,-1.102344,-2.319186,-0.011868,-1.102232,-2.319079,-0.011928,-1.102123,-2.318974,-0.011953,-1.102039,-2.318912,-0.011960,-1.101985,2
-2.318825,-0.011927,-1.102104,-2.318813,-0.011926,-1.102179,-2.318809,-0.011949,-1.102249,-2.318807,-0.011985,-1.102312,-2.318818,-0.012008,-1.102388,-2.318878,-0.012040,-1.102469,-2.318970,-0.012074,-1.102545,-2.319053,-0.012093,-1.102612,-2.319175,-0.012127,-1.102666,-2.319322,-0.012167,-1.102712,-2.319500,-0.012210,-1.102762,-2.319683,-0.012246,-1.102807,-2.319859,-0.012312,-1.102826,-2.320086,-0.012413,-1.102848,-2.320297,-0.012508,-1.102877,-2.320447,-0.012601,-1.102917,-2.320598,-0.012706,-1.102969,-2.320716,-0.012806,-1.103026,-2.320761,-0.012931,-1.103066,-2.320751,-0.013066,-1.103096,2
-2.321064,-0.013629,-1.103324,-2.321102,-0.013702,-1.103339,-2.321107,-0.013770,-1.103355,-2.321068,-0.013827,-1.103367,-2.320984,-0.013878,-1.103377,-2.320901,-0.013906,-1.103406,-2.320848,-0.013914,-1.103443,-2.320831,-0.013920,-1.103496,-2.320844,-0.013918,-1.103560,-2.320873,-0.013919,-1.103629,-2.320910,-0.013933,-1.103697,-2.320952,-0.013923,-1.103774,-2.320964,-0.013910,-1.103838,-2.320975,-0.013889,-1.103881,-2.320994,-0.013865,-1.103907,-2.321022,-0.013844,-1.103892,-2.321070,-0.013816,-1.103861,-2.321089,-0.013759,-1.103825,-2.321049,-0.013676,-1.103781,-2.321004,-0.013579,-1.103753,2
-2.320594,-0.013133,-1.103840,-2.320621,-0.013142,-1.103862,-2.320678,-0.013161,-1.103887,-2.320735,-0.013170,-1.103929,-2.320782,-0.013167,-1.103971,-2.320812,-0.013147,-1.104016,-2.320807,-0.013109,-1.104071,-2.320749,-0.013060,-1.104121,-2.320642,-0.012994,-1.104168,-2.320508,-0.012909,-1.104215,-2.320363,-0.012826,-1.104257,-2.320212,-0.012756,-1.104274,-2.320045,-0.012694,-1.104272,-2.319886,-0.012653,-1.104243,-2.319761,-0.012631,-1.104190,-2.319696,-0.012624,-1.104120,-2.319651,-0.012625,-1.104050,-2.319615,-0.012632,-1.103979,-2.319581,-0.012612,-1.103936,-2.319505,-0.012568,-1.103925,2
-2.319049,-0.012076,-1.104206,-2.319068,-0.011980,-1.104282,-2.319148,-0.011893,-1.104367,-2.319290,-0.011806,-1.104458,-2.319444,-0.011715,-1.104542,-2.319590,-0.011637,-1.104620,-2.319716,-0.011599,-1.104671,-2.319820,-0.011555,-1.104715,-2.319911,-0.011507,-1.104771,-2.320004,-0.011459,-1.104818,-2.320074,-0.011435,-1.104857,-2.320105,-0.011443,-1.104866,-2.320091,-0.011450,-1.104866,-2.320096,-0.011444,-1.104878,-2.320106,-0.011461,-1.104858,-2.320119,-0.011477,-1.104832,-2.320145,-0.011507,-1.104793,-2.320169,-0.011544,-1.104724,-2.320207,-0.011575,-1.104651,-2.320244,-0.011598,-1.104569,2
-2.320361,-0.011789,-1.104013,-2.320347,-0.011837,-1.103924,-2.320291,-0.011893,-1.103838,-2.320256,-0.011957,-1.103767,-2.320261,-0.012033,-1.103711,-2.320289,-0.012117,-1.103681,-2.320335,-0.012220,-1.103673,-2.320356,-0.012330,-1.103678,-2.320345,-0.012443,-1.103712,-2.320302,-0.012555,-1.103765,-2.320224,-0.012668,-1.103822,-2.320111,-0.012745,-1.103912,-2.319958,-0.012810,-1.104008,-2.319805,-0.012873,-1.104098,-2.319635,-0.012945,-1.104175,-2.319466,-0.013031,-1.104235,-2.319306,-0.013100,-1.104301,-2.319149,-0.013161,-1.104353,-2.318986,-0.013195,-1.104408,-2.318819,-0.013221,-1.104445,2
-2.318063,-0.013005,-1.104788,-2.317950,-0.012953,-1.104827,-2.317864,-0.012903,-1.104846,-2.317791,-0.012826,-1.104870,-2.317751,-0.012749,-1.104885,-2.317761,-0.012685,-1.104889,-2.317814,-0.012636,-1.104885,-2.317899,-0.012608,-1.104863,-2.318013,-0.012603,-1.104839,-2.318117,-0.012616,-1.104806,-2.318210,-0.012640,-1.104755,-2.318307,-0.012671,-1.104700,-2.318399,-0.012717,-1.104646,-2.318479,-0.012786,-1.104576,-2.318563,-0.012861,-1.104502,-2.318658,-0.012949,-1.104432,-2.318751,-0.013030,-1.104373,-2.318871,-0.013134,-1.104692,-2.318983,-0.013251,-1.104625,-2.319072,-0.013367,-1.104818,2
-2.319171,-0.014218,-1.105143,-2.319170,-0.014335,-1.105058,-2.319175,-0.014440,-1.105181,-2.319186,-0.014529,-1.105098,-2.319201,-0.014601,-1.105340,-2.319211,-0.014669,-1.105232,-2.319198,-0.014722,-1.105117,-2.319201,-0.014745,-1.105016,-2.319233,-0.014740,-1.105218,-2.319287,-0.014723,-1.105157,-2.319328,-0.014692,-1.105242,-2.319381,-0.014658,-1.105211,-2.319440,-0.014637,-1.104966,-2.319510,-0.014597,-1.104975,-2.319579,-0.014554,-1.104740,-2.319618,-0.014508,-1.104789,-2.319644,-0.014439,-1.104942,-2.319673,-0.014378,-1.105034,-2.319709,-0.014306,-1.105235,-2.319764,-0.014251,-1.105330,2
-2.320070,-0.014083,-1.105870,-2.320129,-0.014071,-1.105809,-2.320184,-0.014069,-1.105927,-2.320230,-0.014073,-1.105927,-2.320245,-0.014089,-1.106091,-2.320230,-0.014090,-1.106090,-2.320218,-0.014099,-1.106256,-2.320159,-0.014115,-1.106237,-2.320090,-0.014135,-1.106371,-2.320059,-0.014178,-1.106378,-2.320063,-0.014232,-1.106601,-2.320114,-0.014296,-1.106647,-2.320195,-0.014363,-1.106795,-2.320304,-0.014427,-1.106869,-2.320469,-0.014510,-1.107071,-2.320648,-0.014600,-1.107167,-2.320821,-0.014696,-1.107433,-2.320955,-0.014797,-1.107511,-2.321065,-0.014901,-1.107564,-2.321156,-0.014986,-1.107640,2
-2.321408,-0.014990,-1.108664,-2.321409,-0.014951,-1.109049,-2.321393,-0.014904,-1.109259,-2.321378,-0.014862,-1.109687,-2.321389,-0.014803,-1.109914,-2.321417,-0.014730,-1.110334,-2.321459,-0.014624,-1.110595,-2.321490,-0.014503,-1.111021,-2.321498,-0.014353,-1.111274,-2.321493,-0.014176,-1.111707,-2.321448,-0.013979,-1.111909,-2.321355,-0.013784,-1.112154,-2.321210,-0.013590,-1.112275,-2.321061,-0.013414,-1.112484,-2.320949,-0.013266,-1.112527,-2.320925,-0.013149,-1.112875,-2.320970,-0.013074,-1.112851,-2.321048,-0.013043,-1.113197,-2.321108,-0.013022,-1.113129,-2.321176,-0.013034,-1.113369,2
-2.321507,-0.013386,-1.114058,-2.321536,-0.013520,-1.114005,-2.321585,-0.013674,-1.114244,-2.321658,-0.013843,-1.114168,-2.321732,-0.014010,-1.114367,-2.321807,-0.014171,-1.114276,-2.321882,-0.014294,-1.114479,-2.321954,-0.014397,-1.114409,-2.322010,-0.014479,-1.114689,-2.322036,-0.014546,-1.114612,-2.321987,-0.014592,-1.114860,-2.321862,-0.014605,-1.114766,-2.321671,-0.014587,-1.115005,-2.321415,-0.014551,-1.114918,-2.321104,-0.014505,-1.115207,-2.320749,-0.014421,-1.115147,-2.320397,-0.014323,-1.115457,-2.320078,-0.014222,-1.115428,-2.319794,-0.014137,-1.115719,-2.319568,-0.014063,-1.115691,2
