time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1689224618577285000,2.34128515625,0.4259219765663147,-0.5400305986404419,0.38237911462783813,0.6170442700386047,-1.446158766746521,-0.011868159286677837,-1.218794345855713
1689224618582312400,2.3463125,0.42592865228652954,-0.540019154548645,0.38235217332839966,0.6170663833618164,-1.4460924863815308,-0.01185435988008976,-1.218762755393982
1689224618587340000,2.351340087890625,0.42593833804130554,-0.540004551410675,0.3823327124118805,0.6170845031738281,-1.446030616760254,-0.011846163310110569,-1.2187485694885254
1689224618592367600,2.35636767578125,0.42594456672668457,-0.5399855375289917,0.38231900334358215,0.6171053647994995,-1.4459680318832397,-0.011854687705636024,-1.2187374830245972
1689224618597395000,2.36139501953125,0.42595452070236206,-0.5399641990661621,0.3823099136352539,0.6171227693557739,-1.4459075927734375,-0.011864195577800274,-1.2187408208847046
1689224618602422500,2.366422607421875,0.4259578287601471,-0.5399474501609802,0.38231363892555237,0.617132842540741,-1.4458768367767334,-0.011887175031006336,-1.2187527418136597
1689224618607450000,2.3714501953125,0.42595741152763367,-0.5399298071861267,0.3823181986808777,0.6171457767486572,-1.4458454847335815,-0.011918201111257076,-1.218759298324585
1689224618612477400,2.3764775390625,0.4259542226791382,-0.5399124622344971,0.38232114911079407,0.6171612739562988,-1.4458121061325073,-0.011951910331845284,-1.2187581062316895
1689224618617505000,2.381505126953125,0.4259524345397949,-0.5399104952812195,0.3823249936103821,0.6171618700027466,-1.445813775062561,-0.011960702016949654,-1.2187612056732178
1689224618622532400,2.386532470703125,0.4259454309940338,-0.5399171113967896,0.3823365271091461,0.6171537637710571,-1.4458459615707397,-0.011970686726272106,-1.2187671661376953
1689224618627560000,2.391559814453125,0.42592963576316833,-0.5399347543716431,0.3823486566543579,0.6171417236328125,-1.4459030628204346,-0.011978495866060257,-1.218758225440979
1689224618632587300,2.396587158203125,0.42591187357902527,-0.5399680137634277,0.3823608458042145,0.6171173453330994,-1.445994257926941,-0.011965739540755749,-1.2187459468841553
1689224618637614800,2.40161474609375,0.42588087916374207,-0.5400050282478333,0.3823747932910919,0.6170976758003235,-1.4460963010787964,-0.01196985226124525,-1.218712329864502
1689224618642642200,2.40664208984375,0.42584726214408875,-0.5400412082672119,0.38238325715065,0.6170839667320251,-1.4461880922317505,-0.011975276283919811,-1.2186651229858398
1689224618647669800,2.411669677734375,0.42580804228782654,-0.5400770306587219,0.3823886513710022,0.6170763969421387,-1.4462743997573853,-0.01198803260922432,-1.2186026573181152
1689224618652697000,2.416697021484375,0.4257684051990509,-0.5401109457015991,0.3823891878128052,0.617073655128479,-1.446349024772644,-0.012000520713627338,-1.218531608581543
1689224618657724700,2.421724609375,0.42573225498199463,-0.5401328206062317,0.38237887620925903,0.617085874080658,-1.4463807344436646,-0.01201756950467825,-1.2184491157531738
1689224618662752000,2.426751953125,0.42569980025291443,-0.5401486158370972,0.38235729932785034,0.6171078085899353,-1.44638192653656,-0.012029312551021576,-1.2183549404144287
1689224618667779600,2.431779541015625,0.4256680905818939,-0.5401567816734314,0.38233184814453125,0.6171383261680603,-1.446360468864441,-0.012048535980284214,-1.218255877494812
1689224618672807000,2.436806884765625,0.4256395697593689,-0.540156364440918,0.38230225443840027,0.6171766519546509,-1.4463138580322266,-0.01207249891012907,-1.2181557416915894
1689224618677834500,2.44183447265625,0.425621896982193,-0.5401591658592224,0.3822682499885559,0.6172075271606445,-1.4462674856185913,-0.012070859782397747,-1.2180683612823486
1689224618682861800,2.44686181640625,0.4256022870540619,-0.5401619076728821,0.3822360336780548,0.6172385215759277,-1.4462239742279053,-0.012073601596057415,-1.2179802656173706
1689224618687889200,2.45188916015625,0.42557594180107117,-0.5401719212532043,0.38221102952957153,0.6172633767127991,-1.4462071657180786,-0.012081678956747055,-1.2178916931152344
1689224618692916700,2.456916748046875,0.42555510997772217,-0.54019695520401,0.3821937143802643,0.6172665953636169,-1.446234941482544,-0.012063944712281227,-1.2178257703781128
1689224618697944000,2.461944091796875,0.42552652955055237,-0.5402314066886902,0.38218653202056885,0.6172605752944946,-1.4462989568710327,-0.012052052654325962,-1.2177622318267822
1689224618702971600,2.4669716796875,0.4254940450191498,-0.5402699112892151,0.38218632340431213,0.6172494292259216,-1.4463825225830078,-0.01204561535269022,-1.2177029848098755
1689224618707999000,2.4719990234375,0.42545831203460693,-0.5403060913085938,0.3821861445903778,0.6172425150871277,-1.4464610815048218,-0.01204793993383646,-1.2176378965377808
1689224618713026600,2.477026611328125,0.4254290461540222,-0.5403366684913635,0.3821837902069092,0.617237389087677,-1.4465241432189941,-0.012046718038618565,-1.217581033706665
1689224618718054000,2.482053955078125,0.4253985583782196,-0.5403589606285095,0.38217437267303467,0.6172447204589844,-1.4465581178665161,-0.01205467525869608,-1.2175102233886719
1689224618723081500,2.48708154296875,0.42538192868232727,-0.5403690934181213,0.38215771317481995,0.6172575950622559,-1.44655442237854,-0.012053304351866245,-1.2174530029296875
1689224618728108800,2.49210888671875,0.425375759601593,-0.5403743982315063,0.3821328282356262,0.6172726154327393,-1.4465277194976807,-0.012036226689815521,-1.2174012660980225
1689224618733136400,2.497136474609375,0.42537298798561096,-0.5403698086738586,0.3821049630641937,0.6172958016395569,-1.4464747905731201,-0.012026420794427395,-1.217350959777832
1689224618738163700,2.502163818359375,0.42537355422973633,-0.540359616279602,0.382077157497406,0.6173214912414551,-1.446409821510315,-0.012019804678857327,-1.2173066139221191
1689224618743191300,2.50719140625,0.4253740906715393,-0.5403451323509216,0.38205718994140625,0.6173461675643921,-1.4463474750518799,-0.012025735341012478,-1.2172751426696777
1689224618748218600,2.512218505859375,0.42537882924079895,-0.5403268337249756,0.3820410370826721,0.6173689365386963,-1.4462827444076538,-0.012033633887767792,-1.2172573804855347
1689224618753246200,2.51724609375,0.4253801107406616,-0.5403087139129639,0.3820381462574005,0.6173856854438782,-1.4462387561798096,-0.012056881561875343,-1.217254877090454
1689224618758273500,2.5222734375,0.4253782629966736,-0.5402940511703491,0.38204312324523926,0.6173967123031616,-1.4462144374847412,-0.012085940688848495,-1.217259407043457
1689224618763300900,2.52730078125,0.42537617683410645,-0.5402757525444031,0.38205233216285706,0.6174085140228271,-1.4461886882781982,-0.012124150060117245,-1.2172704935073853
1689224618768328400,2.532328369140625,0.4253740906715393,-0.5402563810348511,0.3820638656616211,0.6174197196960449,-1.4461642503738403,-0.012165697291493416,-1.2172852754592896
1689224618773355800,2.537355712890625,0.42538192868232727,-0.5402321815490723,0.3820781707763672,0.6174266338348389,-1.4461334943771362,-0.012200777418911457,-1.2173227071762085
1689224618778383400,2.54238330078125,0.4253956377506256,-0.5402038097381592,0.3820895254611969,0.6174350380897522,-1.4460891485214233,-0.012230551801621914,-1.2173659801483154
1689224618783411000,2.547410888671875,0.4254150390625,-0.5401682257652283,0.38209855556488037,0.6174471974372864,-1.4460256099700928,-0.012260327115654945,-1.217415690422058
1689224618788438300,2.552438232421875,0.4254477918148041,-0.5401356816291809,0.382107675075531,0.6174474358558655,-1.445968747138977,-0.012264052405953407,-1.2174899578094482
1689224618793465900,2.5574658203125,0.425485223531723,-0.5401034355163574,0.382114976644516,0.6174453496932983,-1.4459097385406494,-0.012258479371666908,-1.2175698280334473
1689224618798493400,2.562493408203125,0.4255235493183136,-0.540071964263916,0.382121741771698,0.6174423098564148,-1.4458515644073486,-0.012249895371496677,-1.2176504135131836
1689224618803520800,2.567520751953125,0.42556333541870117,-0.5400357842445374,0.38212859630584717,0.61744225025177,-1.4457833766937256,-0.01224611047655344,-1.2177337408065796
1689224618808548400,2.57254833984375,0.42560872435569763,-0.5399996042251587,0.38212713599205017,0.6174435615539551,-1.4457024335861206,-0.012227124534547329,-1.2178138494491577
1689224618813576000,2.577575927734375,0.42566126585006714,-0.5399564504623413,0.3821195363998413,0.6174497604370117,-1.4455968141555786,-0.012202446348965168,-1.2178969383239746
1689224618818603300,2.582603271484375,0.42571327090263367,-0.5399129986763,0.38210779428482056,0.6174591183662415,-1.4454841613769531,-0.01217592041939497,-1.2179721593856812
1689224618823630800,2.587630859375,0.4257701635360718,-0.5398632287979126,0.3820874094963074,0.6174760460853577,-1.4453444480895996,-0.01214462611824274,-1.2180424928665161
1689224618828658400,2.592658447265625,0.4258311986923218,-0.5398072004318237,0.3820645213127136,0.6174970865249634,-1.4451873302459717,-0.012114254757761955,-1.218116044998169
1689224618833685800,2.597685791015625,0.42591166496276855,-0.5397502779960632,0.38203808665275574,0.6175076961517334,-1.4450228214263916,-0.012051337398588657,-1.2182193994522095
1689224618838713300,2.60271337890625,0.4259910583496094,-0.539689838886261,0.38201236724853516,0.6175217032432556,-1.4448517560958862,-0.011996050365269184,-1.2183219194412231
1689224618843741000,2.607740966796875,0.42607176303863525,-0.5396273732185364,0.38198423385620117,0.6175380349159241,-1.4446725845336914,-0.011939899064600468,-1.2184228897094727
1689224618848768500,2.6127685546875,0.4261612892150879,-0.5395587086677551,0.3819384276866913,0.6175645589828491,-1.4444526433944702,-0.011865506879985332,-1.2185112237930298
1689224618853795800,2.6177958984375,0.42625340819358826,-0.5394948124885559,0.3818942606449127,0.6175841689109802,-1.4442458152770996,-0.011780981905758381,-1.2186070680618286
1689224618858823400,2.622823486328125,0.4263390004634857,-0.5394394993782043,0.3818517327308655,0.6175996661186218,-1.4440600872039795,-0.01169508509337902,-1.218693733215332
1689224618863851000,2.62785107421875,0.4264232814311981,-0.5394032597541809,0.3818073570728302,0.6176005005836487,-1.4439131021499634,-0.011580875143408775,-1.2187751531600952
1689224618868878300,2.63287841796875,0.42649221420288086,-0.5393785238265991,0.38177192211151123,0.6175965070724487,-1.4438049793243408,-0.011480762623250484,-1.2188432216644287
1689224618873906000,2.637906005859375,0.42655470967292786,-0.5393652319908142,0.3817397654056549,0.6175848245620728,-1.443726658821106,-0.011376059614121914,-1.2189048528671265
1689224618878933500,2.64293359375,0.426607608795166,-0.5393549799919128,0.3817129135131836,0.6175737977027893,-1.4436631202697754,-0.01128614041954279,-1.218957781791687
1689224618883960800,2.6479609375,0.4266517758369446,-0.5393474698066711,0.38168907165527344,0.6175646185874939,-1.4436103105545044,-0.011208470910787582,-1.2189996242523193
1689224618888988400,2.652988525390625,0.4266929030418396,-0.5393397808074951,0.3816639184951782,0.617558479309082,-1.4435548782348633,-0.01113488432019949,-1.2190337181091309
1689224618894016000,2.65801611328125,0.4267289936542511,-0.5393351316452026,0.38163861632347107,0.6175532341003418,-1.443505883216858,-0.011064665392041206,-1.2190585136413574
1689224618899043300,2.663043212890625,0.4267568588256836,-0.5393329858779907,0.38161832094192505,0.6175483465194702,-1.4434701204299927,-0.011007650755345821,-1.21907639503479
1689224618904071000,2.66807080078125,0.42677733302116394,-0.5393339991569519,0.38159820437431335,0.6175457835197449,-1.443441390991211,-0.01095790695399046,-1.219081163406372
1689224618909098500,2.673098388671875,0.4268043339252472,-0.5393312573432922,0.3815757930278778,0.6175433397293091,-1.4434009790420532,-0.010901547968387604,-1.2190940380096436
1689224618914125800,2.678125732421875,0.42683476209640503,-0.5393242835998535,0.38154804706573486,0.6175455451011658,-1.4433432817459106,-0.01084211841225624,-1.219104528427124
1689224618919153400,2.6831533203125,0.4268643856048584,-0.5393144488334656,0.3815188705921173,0.6175516843795776,-1.4432770013809204,-0.010787189938127995,-1.2191110849380493
1689224618924181000,2.688180908203125,0.42689380049705505,-0.5393038988113403,0.3814867436885834,0.6175603866577148,-1.4432047605514526,-0.010731426067650318,-1.2191126346588135
1689224618929208300,2.693208251953125,0.4269132614135742,-0.5392901301383972,0.3814578652381897,0.6175767779350281,-1.443130373954773,-0.010699029080569744,-1.2191011905670166
1689224618934236000,2.69823583984375,0.4269370138645172,-0.5392807722091675,0.38142868876457214,0.617586612701416,-1.4430652856826782,-0.010652832686901093,-1.2190972566604614
1689224618939263500,2.703263427734375,0.4269595742225647,-0.5392736196517944,0.3814014792442322,0.6175940036773682,-1.4430079460144043,-0.010606667026877403,-1.219094157218933
