ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,ax3,ay3,az3,gx3,gy3,gz3,ax4,ay4,az4,gx4,gy4,gz4,ax5,ay5,az5,gx5,gy5,gz5,ax6,ay6,az6,gx6,gy6,gz6,ax7,ay7,az7,gx7,gy7,gz7,ax8,ay8,az8,gx8,gy8,gz8,ax9,ay9,az9,gx9,gy9,gz9,ax10,ay10,az10,gx10,gy10,gz10,ax11,ay11,az11,gx11,gy11,gz11,ax12,ay12,az12,gx12,gy12,gz12,ax13,ay13,az13,gx13,gy13,gz13,ax14,ay14,az14,gx14,gy14,gz14,ax15,ay15,az15,gx15,gy15,gz15,ax16,ay16,az16,gx16,gy16,gz16,ax17,ay17,az17,gx17,gy17,gz17,ax18,ay18,az18,gx18,gy18,gz18,ax19,ay19,az19,gx19,gy19,gz19,target
-13.727624,-15.040685,-1.750948,-10.967373,10.613050,4.673310,-13.727624,-15.040685,-1.750948,-18.432659,19.435575,9.551279,-13.727624,-15.040685,-1.750948,-19.333847,23.111828,13.512880,-13.727624,-15.040685,-1.750948,-9.488696,24.414608,14.715662,-13.727624,-15.040685,-1.750948,6.828943,17.193260,9.488430,-13.727624,-15.040685,-1.750948,13.617939,0.283219,3.916995,-13.727624,-15.040685,-1.750948,8.326660,-6.733604,4.530569,-13.727624,-15.040685,-1.750948,5.315247,-2.415016,3.061613,-13.727624,-15.040685,-1.750948,5.453727,-2.213687,-0.763772,-13.727624,-15.040685,-1.750948,4.505670,-5.176234,-2.273207,-13.727624,-15.040685,-1.750948,5.348269,-10.347008,-3.236178,-13.727624,-15.040685,-1.750948,7.692847,-14.969187,-3.365071,-13.727624,-15.040685,-1.750948,10.009862,-16.517103,-2.755758,-13.727624,-15.040685,-1.750948,10.764047,-16.783413,-2.603430,-13.727624,-15.040685,-1.750948,9.782967,-17.594055,-2.153901,-13.727624,-15.040685,-1.750948,7.770608,-16.800455,-0.911839,-13.727624,-15.040685,-1.750948,3.508478,-9.826109,1.936727,-13.727624,-15.040685,-1.750948,-4.125115,3.264939,8.120538,-13.727624,-15.040685,-1.750948,-11.786537,13.809947,15.180103,-13.727624,-15.040685,-1.750948,-16.441738,19.887236,18.861681,1
14.289937,2.755335,13.985151,0.680284,-8.017344,1.996380,14.289937,2.755335,13.985151,0.114646,-3.998086,1.258173,14.289937,2.755335,13.985151,-0.461645,-0.077895,0.442205,14.289937,2.755335,13.985151,-0.746196,1.196123,0.139679,14.289937,2.755335,13.985151,-0.571364,0.752987,0.105458,14.289937,2.755335,13.985151,0.035818,-0.235550,-0.050066,14.289937,2.755335,13.985151,0.629153,-0.673360,-0.243938,14.289937,2.755335,13.985151,0.731416,-0.351660,-0.313179,14.289937,2.755335,13.985151,0.351127,0.142608,-0.214112,14.289937,2.755335,13.985151,-0.163380,0.516505,-0.147002,14.289937,2.755335,13.985151,-0.502124,0.724225,-0.207720,14.289937,2.755335,13.985151,-0.496798,0.566571,-0.248199,14.289937,2.755335,13.985151,-0.253925,0.115977,-0.213047,14.289937,2.755335,13.985151,-0.019574,-0.352725,-0.148067,14.289937,2.755335,13.985151,0.131689,-0.523163,-0.122502,14.289937,2.755335,13.985151,0.216908,-0.482684,-0.136350,14.289937,2.755335,13.985151,0.325562,-0.556185,-0.188546,14.289937,2.755335,13.985151,0.487477,-0.793732,-0.295070,14.289937,2.755335,13.985151,0.579087,-1.014235,-0.370701,14.289937,2.755335,13.985151,0.562044,-1.179346,-0.434615,1
-19.630119,-27.638597,23.638695,-15.633226,18.532259,10.647404,-19.630119,-27.638597,23.638695,-17.681669,23.086264,15.789416,-19.630119,-27.638597,23.638695,-10.354864,22.821020,17.319092,-19.630119,-27.638597,23.638695,3.864266,19.771124,10.583489,-19.630119,-27.638597,23.638695,11.819693,5.620170,0.804384,-19.630119,-27.638597,23.638695,7.684325,-10.690013,0.380421,-19.630119,-27.638597,23.638695,4.484365,-9.648215,1.806768,-19.630119,-27.638597,23.638695,5.145875,-2.438452,-1.623415,-19.630119,-27.638597,23.638695,2.853360,0.882945,-3.612205,-19.630119,-27.638597,23.638695,1.418491,-2.859352,-4.600874,-19.630119,-27.638597,23.638695,3.591566,-9.168860,-5.299667,-19.630119,-27.638597,23.638695,6.315500,-11.785072,-4.884227,-19.630119,-27.638597,23.638695,7.910154,-12.154841,-4.040429,-19.630119,-27.638597,23.638695,8.369269,-13.144443,-3.257483,-19.630119,-27.638597,23.638695,7.971938,-14.400352,-2.444710,-19.630119,-27.638597,23.638695,6.118432,-12.841917,-0.793599,-19.630119,-27.638597,23.638695,0.310649,-5.740807,3.422727,-19.630119,-27.638597,23.638695,-7.908956,4.313128,10.341681,-19.630119,-27.638597,23.638695,-14.558273,11.810505,17.347853,-19.630119,-27.638597,23.638695,-17.632669,16.763971,21.922096,1
-15.246468,-17.187046,14.871393,-8.144372,10.787748,7.291786,-15.246468,-17.187046,14.871393,-12.112498,20.463526,13.805820,-15.246468,-17.187046,14.871393,-11.977214,25.031378,18.855289,-15.246468,-17.187046,14.871393,-2.238587,23.302505,16.964369,-15.246468,-17.187046,14.871393,10.042884,17.285936,6.145596,-15.246468,-17.187046,14.871393,8.442771,3.318201,-1.432738,-15.246468,-17.187046,14.871393,3.270931,-7.711621,0.540206,-15.246468,-17.187046,14.871393,5.324833,-6.898715,0.484814,-15.246468,-17.187046,14.871393,6.351718,-0.984408,-2.174141,-15.246468,-17.187046,14.871393,3.015275,2.130466,-3.221265,-15.246468,-17.187046,14.871393,1.386534,-2.054968,-4.034038,-15.246468,-17.187046,14.871393,2.725532,-7.873537,-4.702072,-15.246468,-17.187046,14.871393,4.735760,-11.303587,-4.879966,-15.246468,-17.187046,14.871393,6.240934,-13.024072,-4.582766,-15.246468,-17.187046,14.871393,6.899248,-13.933781,-3.914731,-15.246468,-17.187046,14.871393,6.702180,-13.932715,-2.728062,-15.246468,-17.187046,14.871393,5.355725,-12.181472,-0.907579,-15.246468,-17.187046,14.871393,1.888259,-7.714817,1.984662,-15.246468,-17.187046,14.871393,-4.507534,-0.472031,7.088327,-15.246468,-17.187046,14.871393,-11.258182,7.277805,14.123392,1
21.814167,3.531507,8.135298,1.907433,-12.246451,1.893052,21.814167,3.531507,8.135298,0.428889,-5.066514,0.819297,21.814167,3.531507,8.135298,-0.604387,0.993729,-0.068175,21.814167,3.531507,8.135298,-1.262834,3.907275,0.262180,21.814167,3.531507,8.135298,-1.352313,2.994370,0.708513,21.814167,3.531507,8.135298,-0.297599,-0.279224,0.459249,21.814167,3.531507,8.135298,1.087204,-2.689980,-0.182155,21.814167,3.531507,8.135298,1.616624,-2.671871,-0.417571,21.814167,3.531507,8.135298,1.154313,-1.144193,-0.242873,21.814167,3.531507,8.135298,0.182821,0.684812,0.070305,21.814167,3.531507,8.135298,-0.677888,1.821415,0.303725,21.814167,3.531507,8.135298,-1.050852,1.829937,0.359117,21.814167,3.531507,8.135298,-0.715304,0.767900,0.234484,21.814167,3.531507,8.135298,-0.020639,-0.606251,0.057523,21.814167,3.531507,8.135298,0.487477,-1.375349,-0.062849,21.814167,3.531507,8.135298,0.552456,-1.243260,-0.139546,21.814167,3.531507,8.135298,0.270170,-0.612642,-0.190677,21.814167,3.531507,8.135298,-0.087749,-0.033155,-0.249265,21.814167,3.531507,8.135298,-0.235816,0.133021,-0.324896,21.814167,3.531507,8.135298,-0.093075,-0.189745,-0.411180,1
-12.800704,-20.832811,28.980671,-12.024084,16.851320,9.007876,-12.800704,-20.832811,28.980671,-10.481627,19.552752,13.946430,-12.800704,-20.832811,28.980671,-1.486533,18.210558,15.513521,-12.800704,-20.832811,28.980671,9.940621,16.123766,6.450252,-12.800704,-20.832811,28.980671,10.163255,8.147036,-3.253222,-12.800704,-20.832811,28.980671,2.167350,1.929004,-1.104647,-12.800704,-20.832811,28.980671,1.047790,-0.180158,1.805703,-12.800704,-20.832811,28.980671,5.079830,-3.944824,-0.624227,-12.800704,-20.832811,28.980671,3.776917,-4.305938,-2.197576,-12.800704,-20.832811,28.980671,1.089334,-5.455325,-2.787715,-12.800704,-20.832811,28.980671,1.935129,-10.357660,-3.617531,-12.800704,-20.832811,28.980671,4.032706,-14.417397,-3.827382,-12.800704,-20.832811,28.980671,5.502728,-15.478369,-3.315005,-12.800704,-20.832811,28.980671,6.222825,-14.625116,-2.363752,-12.800704,-20.832811,28.980671,6.303783,-12.731133,-1.393325,-12.800704,-20.832811,28.980671,3.894093,-8.275129,0.725557,-12.800704,-20.832811,28.980671,-3.944025,1.049121,5.873961,-12.800704,-20.832811,28.980671,-13.089317,9.692688,12.529671,-12.800704,-20.832811,28.980671,-17.494188,14.033647,16.900455,-12.800704,-20.832811,28.980671,-10.713847,19.822256,15.529500,1
-0.339183,-18.571594,23.674587,-9.418391,13.620336,11.575221,-0.339183,-18.571594,23.674587,-9.596285,17.260370,14.350286,-0.339183,-18.571594,23.674587,-6.402716,19.386576,14.920186,-0.339183,-18.571594,23.674587,0.686676,18.314951,11.845791,-0.339183,-18.571594,23.674587,7.405234,13.612879,4.558265,-0.339183,-18.571594,23.674587,7.980460,2.383991,-1.907832,-0.339183,-18.571594,23.674587,5.380226,-7.441052,-2.132596,-0.339183,-18.571594,23.674587,4.287297,-5.241213,-1.338998,-0.339183,-18.571594,23.674587,3.392368,-0.714904,-2.838846,-0.339183,-18.571594,23.674587,1.748713,-1.969749,-4.859726,-0.339183,-18.571594,23.674587,1.627277,-6.959434,-6.649318,-0.339183,-18.571594,23.674587,3.880244,-11.528351,-7.023214,-0.339183,-18.571594,23.674587,6.843856,-12.686393,-6.144397,-0.339183,-18.571594,23.674587,8.987238,-12.436063,-5.381691,-0.339183,-18.571594,23.674587,9.438897,-13.237118,-4.708463,-0.339183,-18.571594,23.674587,7.554366,-11.944990,-2.666278,-0.339183,-18.571594,23.674587,1.534601,-5.119776,2.340450,-0.339183,-18.571594,23.674587,-6.971550,3.410876,9.649281,-0.339183,-18.571594,23.674587,-12.284001,7.087129,15.769177,-0.339183,-18.571594,23.674587,-13.025403,10.784553,17.982731,1
1.543670,-23.365015,25.490440,-10.677629,14.495957,11.672157,1.543670,-23.365015,25.490440,-12.289327,20.915318,15.156668,1.543670,-23.365015,25.490440,-5.577161,23.661489,15.696741,1.543670,-23.365015,25.490440,5.998061,19.064875,9.881501,1.543670,-23.365015,25.490440,10.471107,5.808716,1.771616,1.543670,-23.365015,25.490440,7.462756,-6.287271,0.480553,1.543670,-23.365015,25.490440,4.679302,-5.426563,1.148454,1.543670,-23.365015,25.490440,3.971988,-2.348972,-1.210105,1.543670,-23.365015,25.490440,2.902360,-3.862801,-4.186366,1.543670,-23.365015,25.490440,1.974543,-8.575525,-6.405379,1.543670,-23.365015,25.490440,3.544696,-13.454426,-7.026410,1.543670,-23.365015,25.490440,6.632940,-14.513268,-6.064505,1.543670,-23.365015,25.490440,8.680450,-13.510883,-5.348668,1.543670,-23.365015,25.490440,8.378857,-14.272525,-4.768116,1.543670,-23.365015,25.490440,5.951190,-14.083979,-3.121133,1.543670,-23.365015,25.490440,-0.737674,-6.203118,1.702376,1.543670,-23.365015,25.490440,-9.986160,5.008726,10.807188,1.543670,-23.365015,25.490440,-15.379702,8.795762,20.195353,1.543670,-23.365015,25.490440,-15.257199,11.552718,25.360802,1.543670,-23.365015,25.490440,-8.554487,20.391090,22.156448,1
19.780268,2.084448,8.923434,0.513043,-9.333971,0.613707,19.780268,2.084448,8.923434,1.124487,-6.089139,-0.635944,19.780268,2.084448,8.923434,1.194792,-2.855091,-1.560566,19.780268,2.084448,8.923434,0.491738,-0.880016,-1.533936,19.780268,2.084448,8.923434,-0.341274,-1.115432,-0.929948,19.780268,2.084448,8.923434,-0.445667,-2.738981,-0.624227,19.780268,2.084448,8.923434,0.030492,-2.915809,-0.961905,19.780268,2.084448,8.923434,-0.067509,-1.139933,-1.416760,19.780268,2.084448,8.923434,-0.689605,0.507983,-1.563762,19.780268,2.084448,8.923434,-1.111571,0.657116,-1.436999,19.780268,2.084448,8.923434,-1.045526,-0.146070,-1.323019,19.780268,2.084448,8.923434,-0.666170,-0.647795,-1.365629,19.780268,2.084448,8.923434,-0.435015,-0.472031,-1.391194,19.780268,2.084448,8.923434,-0.486146,-0.015046,-1.218627,19.780268,2.084448,8.923434,-0.610778,0.298132,-0.946992,19.780268,2.084448,8.923434,-0.628887,0.255523,-0.754185,19.780268,2.084448,8.923434,-0.476559,-0.069373,-0.690271,19.780268,2.084448,8.923434,-0.241142,-0.364443,-0.651923,19.780268,2.084448,8.923434,-0.116510,-0.398530,-0.589074,19.780268,2.084448,8.923434,-0.175098,-0.174831,-0.533682,1
10.459626,-9.435199,40.131523,-7.412557,12.157771,8.527456,10.459626,-9.435199,40.131523,-1.319291,12.691453,8.058754,10.459626,-9.435199,40.131523,4.493952,12.351644,6.388469,10.459626,-9.435199,40.131523,5.823363,9.688428,3.282116,10.459626,-9.435199,40.131523,5.663578,5.317643,-0.270569,10.459626,-9.435199,40.131523,5.255593,1.133275,-1.840723,10.459626,-9.435199,40.131523,3.815265,-0.559380,-2.363752,10.459626,-9.435199,40.131523,1.535667,-1.570287,-3.850817,10.459626,-9.435199,40.131523,0.464042,-4.041760,-6.444793,10.459626,-9.435199,40.131523,1.126617,-7.396312,-7.767812,10.459626,-9.435199,40.131523,2.913013,-10.123309,-6.680210,10.459626,-9.435199,40.131523,5.034025,-12.689589,-5.102599,10.459626,-9.435199,40.131523,5.949060,-15.371845,-3.826317,10.459626,-9.435199,40.131523,4.363993,-14.796619,-1.532870,10.459626,-9.435199,40.131523,-1.391727,-7.547575,3.576120,10.459626,-9.435199,40.131523,-8.169938,1.404909,10.897734,10.459626,-9.435199,40.131523,-11.593730,7.165956,17.942253,10.459626,-9.435199,40.131523,-9.930768,14.464001,20.529837,10.459626,-9.435199,40.131523,0.380954,19.429184,15.241887,10.459626,-9.435199,40.131523,12.841251,9.040766,7.505898,1
-9.576375,-20.995823,19.238295,-10.211058,10.516113,9.078182,-9.576375,-20.995823,19.238295,-9.990421,13.289048,13.512880,-9.576375,-20.995823,19.238295,-5.342809,13.995297,16.202726,-9.576375,-20.995823,19.238295,3.121799,13.051501,12.875871,-9.576375,-20.995823,19.238295,9.164066,8.702022,4.240826,-9.576375,-20.995823,19.238295,7.230536,0.987338,-1.237801,-9.576375,-20.995823,19.238295,4.279840,-4.428440,-0.810642,-9.576375,-20.995823,19.238295,3.649089,-4.722445,-0.973623,-9.576375,-20.995823,19.238295,3.806743,-3.611406,-3.351223,-9.576375,-20.995823,19.238295,2.572138,-4.072652,-5.335886,-9.576375,-20.995823,19.238295,1.692256,-7.026543,-6.581143,-9.576375,-20.995823,19.238295,2.729793,-10.034895,-6.884734,-9.576375,-20.995823,19.238295,4.431103,-10.613317,-6.522555,-9.576375,-20.995823,19.238295,5.625229,-9.927306,-5.995265,-9.576375,-20.995823,19.238295,5.789275,-10.006133,-4.540023,-9.576375,-20.995823,19.238295,5.132026,-9.754738,-2.389318,-9.576375,-20.995823,19.238295,1.519688,-5.658784,1.534069,-9.576375,-20.995823,19.238295,-6.103386,1.344191,8.191908,-9.576375,-20.995823,19.238295,-12.109303,6.317897,15.215256,-9.576375,-20.995823,19.238295,-13.023273,9.683102,20.792950,1
-3.858127,-16.911573,19.712671,-8.606684,9.085505,9.512930,-3.858127,-16.911573,19.712671,-9.273520,13.932449,12.991982,-3.858127,-16.911573,19.712671,-8.011218,18.909351,15.278105,-3.858127,-16.911573,19.712671,-2.676398,18.460888,13.561881,-3.858127,-16.911573,19.712671,6.118432,9.977106,6.259575,-3.858127,-16.911573,19.712671,10.553130,-3.897954,0.339942,-3.858127,-16.911573,19.712671,7.927198,-7.369681,1.837660,-3.858127,-16.911573,19.712671,4.437494,-0.339942,2.675998,-3.858127,-16.911573,19.712671,3.466934,2.625799,-0.754185,-3.858127,-16.911573,19.712671,2.601965,0.669898,-3.327788,-3.858127,-16.911573,19.712671,1.432339,-2.047511,-3.843361,-3.858127,-16.911573,19.712671,2.025674,-5.020710,-4.509131,-3.858127,-16.911573,19.712671,3.734308,-7.918276,-5.379560,-3.858127,-16.911573,19.712671,5.056395,-10.246876,-5.964373,-3.858127,-16.911573,19.712671,5.387682,-11.246064,-5.862111,-3.858127,-16.911573,19.712671,4.660128,-10.695339,-4.364260,-3.858127,-16.911573,19.712671,3.324193,-9.736629,-1.920615,-3.858127,-16.911573,19.712671,1.696517,-8.696961,0.477358,-3.858127,-16.911573,19.712671,-1.602643,-6.232945,3.695426,-3.858127,-16.911573,19.712671,-6.204583,-2.188122,8.469934,1
-10.714163,-16.240686,6.815357,-9.710265,8.614673,7.640118,-10.714163,-16.240686,6.815357,-12.993446,13.454160,11.609309,-10.714163,-16.240686,6.815357,-12.216891,20.074717,14.420592,-10.714163,-16.240686,6.815357,-3.399691,23.573074,13.739775,-10.714163,-16.240686,6.815357,8.464075,16.902452,7.963948,-10.714163,-16.240686,6.815357,11.323294,3.442833,2.642976,-10.714163,-16.240686,6.815357,6.548786,-4.130175,3.399292,-10.714163,-16.240686,6.815357,3.366802,-2.062424,3.833907,-10.714163,-16.240686,6.815357,2.988644,-1.691723,1.463763,-10.714163,-16.240686,6.815357,2.464550,-3.195965,-0.638075,-10.714163,-16.240686,6.815357,1.491992,-5.463847,-1.486000,-10.714163,-16.240686,6.815357,1.553776,-8.551025,-1.589328,-10.714163,-16.240686,6.815357,2.441115,-11.092671,-1.614893,-10.714163,-16.240686,6.815357,3.387042,-12.485064,-1.434869,-10.714163,-16.240686,6.815357,4.250013,-13.069877,-1.102516,-10.714163,-16.240686,6.815357,4.469451,-12.568151,-0.497464,-10.714163,-16.240686,6.815357,3.528718,-10.617577,0.609446,-10.714163,-16.240686,6.815357,0.686676,-6.902977,2.598237,-10.714163,-16.240686,6.815357,-4.963453,-0.807580,5.704589,-10.714163,-16.240686,6.815357,-12.026215,6.592727,8.851288,1
11.192428,6.717550,-13.371392,1.021159,-0.096004,0.326094,11.192428,6.717550,-13.371392,-1.214898,-0.518902,-1.049255,11.192428,6.717550,-13.371392,-2.901162,-0.579620,-1.557371,11.192428,6.717550,-13.371392,-3.125926,-1.618222,-1.606371,11.192428,6.717550,-13.371392,-2.600766,-3.459078,-1.685199,11.192428,6.717550,-13.371392,-2.265218,-4.880099,-1.927006,11.192428,6.717550,-13.371392,-2.399437,-5.786612,-2.375470,11.192428,6.717550,-13.371392,-3.250559,-6.108313,-2.655626,11.192428,6.717550,-13.371392,-4.705667,-6.114704,-2.571472,11.192428,6.717550,-13.371392,-5.661314,-6.554645,-2.460688,11.192428,6.717550,-13.371392,-5.015650,-6.778344,-2.457493,11.192428,6.717550,-13.371392,-3.736305,-6.369295,-2.310490,11.192428,6.717550,-13.371392,-2.942706,-6.039073,-1.769352,11.192428,6.717550,-13.371392,-1.917952,-5.964506,-1.113168,11.192428,6.717550,-13.371392,-0.425427,-5.446803,-0.656184,11.192428,6.717550,-13.371392,0.373497,-4.660661,-0.089480,11.192428,6.717550,-13.371392,0.276561,-3.845757,0.538076,11.192428,6.717550,-13.371392,0.141277,-3.095834,0.769231,11.192428,6.717550,-13.371392,0.319170,-2.166817,0.463510,11.192428,6.717550,-13.371392,0.571631,-1.310370,0.148201,1
-14.697913,-17.706888,0.865005,-10.957786,7.051976,7.307765,-14.697913,-17.706888,0.865005,-14.018200,9.267660,11.417567,-14.697913,-17.706888,0.865005,-14.215268,11.634742,15.277040,-14.697913,-17.706888,0.865005,-10.695739,16.622295,16.869562,-14.697913,-17.706888,0.865005,-3.099295,20.268589,14.069997,-14.697913,-17.706888,0.865005,8.281920,12.836325,7.958622,-14.697913,-17.706888,0.865005,12.515289,-2.761350,4.707398,-14.697913,-17.706888,0.865005,9.468723,-8.529720,5.824961,-14.697913,-17.706888,0.865005,7.500040,-1.364697,5.445737,-14.697913,-17.706888,0.865005,6.142932,3.839100,2.637650,-14.697913,-17.706888,0.865005,3.485043,3.276657,-0.061784,-14.697913,-17.706888,0.865005,0.734611,-0.393204,-1.870549,-14.697913,-17.706888,0.865005,-0.317839,-5.113385,-2.786650,-14.697913,-17.706888,0.865005,-0.193207,-7.667947,-2.574668,-14.697913,-17.706888,0.865005,0.552456,-8.670331,-2.366948,-14.697913,-17.706888,0.865005,1.438730,-10.687882,-2.728062,-14.697913,-17.706888,0.865005,2.088522,-13.010223,-2.893173,-14.697913,-17.706888,0.865005,2.655226,-13.773995,-2.315817,-14.697913,-17.706888,0.865005,3.306084,-12.638457,-1.272954,-14.697913,-17.706888,0.865005,2.135393,-9.033575,0.549793,1
16.340286,9.666406,-11.629716,2.922600,5.694736,0.470966,16.340286,9.666406,-11.629716,1.648581,2.748301,-1.895050,16.340286,9.666406,-11.629716,0.100798,1.070426,-3.252156,16.340286,9.666406,-11.629716,-1.299052,0.528222,-3.549356,16.340286,9.666406,-11.629716,-1.961627,-0.139679,-2.989044,16.340286,9.666406,-11.629716,-1.847647,-1.686397,-2.115553,16.340286,9.666406,-11.629716,-1.472685,-3.868127,-1.455108,16.340286,9.666406,-11.629716,-1.619687,-5.427629,-1.021559,16.340286,9.666406,-11.629716,-2.151238,-5.772764,-0.618900,16.340286,9.666406,-11.629716,-2.648702,-5.380758,-0.180024,16.340286,9.666406,-11.629716,-2.910749,-5.695002,0.256854,16.340286,9.666406,-11.629716,-2.793574,-7.290854,0.433683,16.340286,9.666406,-11.629716,-2.134194,-9.409603,0.361247,16.340286,9.666406,-11.629716,-0.988004,-11.042605,0.331421,16.340286,9.666406,-11.629716,0.272300,-11.367501,0.626490,16.340286,9.666406,-11.629716,1.305576,-11.197063,1.313565,16.340286,9.666406,-11.629716,1.767887,-10.071113,1.749246,16.340286,9.666406,-11.629716,1.583602,-6.746387,1.313565,16.340286,9.666406,-11.629716,0.812373,-2.087990,0.388943,16.340286,9.666406,-11.629716,-0.284817,1.200384,-0.054327,1
-16.027126,-12.832109,4.153940,-5.887144,2.872933,5.500064,-16.027126,-12.832109,4.153940,-9.427978,8.877785,11.190672,-16.027126,-12.832109,4.153940,-11.147397,14.068799,16.708714,-16.027126,-12.832109,4.153940,-11.197463,17.383938,19.852348,-16.027126,-12.832109,4.153940,-6.770222,20.167391,17.436266,-16.027126,-12.832109,4.153940,4.861457,16.409248,9.057942,-16.027126,-12.832109,4.153940,11.666299,0.974555,2.938046,-16.027126,-12.832109,4.153940,9.502810,-9.818652,4.314327,-16.027126,-12.832109,4.153940,7.769543,-5.815373,4.817250,-16.027126,-12.832109,4.153940,6.950379,0.392938,1.324218,-16.027126,-12.832109,4.153940,4.350145,2.357361,-1.655372,-16.027126,-12.832109,4.153940,1.977738,0.470700,-3.219134,-16.027126,-12.832109,4.153940,1.269358,-2.786916,-3.479051,-16.027126,-12.832109,4.153940,1.930868,-5.846265,-3.514204,-16.027126,-12.832109,4.153940,2.674401,-8.568069,-3.855078,-16.027126,-12.832109,4.153940,2.591312,-11.337674,-3.699554,-16.027126,-12.832109,4.153940,2.195046,-13.898628,-2.909151,-16.027126,-12.832109,4.153940,2.309026,-14.358809,-1.707569,-16.027126,-12.832109,4.153940,1.907433,-11.596526,-0.311048,-16.027126,-12.832109,4.153940,-1.305443,-6.249989,2.065620,1
17.027924,-12.431911,3.744468,-3.319799,-15.415520,2.689847,17.027924,-12.431911,3.744468,-3.442301,-14.960665,3.463206,17.027924,-12.431911,3.744468,-3.390104,-12.106906,3.729514,17.027924,-12.431911,3.744468,-3.116339,-6.157313,2.972133,17.027924,-12.431911,3.744468,-2.226870,0.856314,1.203846,17.027924,-12.431911,3.744468,-0.749391,5.194076,-0.321700,17.027924,-12.431911,3.744468,0.005992,5.951457,-0.535812,17.027924,-12.431911,3.744468,0.161516,4.306737,-0.222634,17.027924,-12.431911,3.744468,0.455520,1.919417,-0.281222,17.027924,-12.431911,3.744468,0.925288,0.180956,-0.665771,17.027924,-12.431911,3.744468,1.301315,-0.400661,-1.138734,17.027924,-12.431911,3.744468,1.187335,-0.269637,-1.535001,17.027924,-12.431911,3.744468,0.624892,0.146869,-1.823679,17.027924,-12.431911,3.744468,-0.031291,0.424895,-1.880136,17.027924,-12.431911,3.744468,-0.443536,0.412112,-1.891854,17.027924,-12.431911,3.744468,-0.545799,0.199065,-1.832201,17.027924,-12.431911,3.744468,-0.413710,-0.087482,-1.756569,17.027924,-12.431911,3.744468,-0.169772,-0.442205,-1.813027,17.027924,-12.431911,3.744468,0.096537,-0.859776,-1.939789,17.027924,-12.431911,3.744468,0.265909,-0.957778,-2.067617,1
-22.099812,-22.464417,8.111370,-9.741157,8.308950,7.520812,-22.099812,-22.464417,8.111370,-13.677325,14.008080,14.409940,-22.099812,-22.464417,8.111370,-13.077600,18.613216,20.171919,-22.099812,-22.464417,8.111370,-5.229762,21.893202,20.274181,-22.099812,-22.464417,8.111370,9.018129,16.101263,11.146997,-22.099812,-22.464417,8.111370,13.882116,-3.188509,2.995569,-22.099812,-22.464417,8.111370,8.510945,-11.829946,4.582766,-22.099812,-22.464417,8.111370,5.568772,-4.083304,3.581447,-22.099812,-22.464417,8.111370,4.242557,0.103194,-1.085472,-22.099812,-22.464417,8.111370,1.905302,-0.374030,-3.682511,-22.099812,-22.464417,8.111370,0.881613,-3.838301,-4.443087,-22.099812,-22.464417,8.111370,2.160958,-9.079381,-4.834161,-22.099812,-22.464417,8.111370,4.237231,-13.189182,-4.827769,-22.099812,-22.464417,8.111370,5.481423,-15.183299,-4.695680,-22.099812,-22.464417,8.111370,5.352530,-15.707394,-4.248149,-22.099812,-22.464417,8.111370,4.311797,-14.846685,-2.881455,-22.099812,-22.464417,8.111370,1.599581,-10.908385,-0.606118,-22.099812,-22.464417,8.111370,-4.398880,-2.327667,3.648556,-22.099812,-22.464417,8.111370,-11.332747,6.839994,10.215984,-22.099812,-22.464417,8.111370,-16.175430,10.736617,16.862106,1
-17.100307,-10.635498,-3.300899,-6.216300,5.236686,2.988112,-17.100307,-10.635498,-3.300899,-12.601440,13.552161,9.159140,-17.100307,-10.635498,-3.300899,-16.855049,21.600262,16.970760,-17.100307,-10.635498,-3.300899,-14.932303,24.617002,22.340733,-17.100307,-10.635498,-3.300899,-4.847343,24.542437,20.443552,-17.100307,-10.635498,-3.300899,11.273228,13.251765,7.168219,-17.100307,-10.635498,-3.300899,12.839121,-9.968850,0.608381,-17.100307,-10.635498,-3.300899,5.796732,-10.920103,4.647745,-17.100307,-10.635498,-3.300899,5.044677,-0.215310,2.662150,-17.100307,-10.635498,-3.300899,4.892349,2.511819,-0.782946,-17.100307,-10.635498,-3.300899,2.888513,0.024367,-1.606371,-17.100307,-10.635498,-3.300899,2.636052,-5.420172,-2.123009,-17.100307,-10.635498,-3.300899,4.023119,-10.321443,-2.469210,-17.100307,-10.635498,-3.300899,5.675295,-13.973194,-3.149894,-17.100307,-10.635498,-3.300899,6.315500,-16.763172,-3.758142,-17.100307,-10.635498,-3.300899,6.153585,-17.927473,-3.933906,-17.100307,-10.635498,-3.300899,5.789275,-16.967697,-3.744294,-17.100307,-10.635498,-3.300899,4.430038,-13.892237,-2.990109,-17.100307,-10.635498,-3.300899,0.978550,-7.561423,-0.210916,-17.100307,-10.635498,-3.300899,-5.296871,4.024450,7.029739,1
